motor,target_ratio,actual_ratio,gearbox,mass,efficiency,cost,ratio_error
U10,33.7,33.785714285714285,WPG,1.588,0.895,27.3714258113422,0.08571428571428186
U10,33.8,33.785714285714285,WPG,1.588,0.895,27.3714258113422,0.014285714285712459
U10,34.0,34.0,WPG,1.601,0.845,31.441910896887094,0.0
U10,34.2,34.22222222222222,WPG,1.372,0.722,15.869286294990587,0.02222222222221859
U10,34.3,34.34615384615385,WPG,1.642,0.85,26.701577010001227,0.04615384615384954
U10,34.4,34.34615384615385,WPG,1.642,0.85,26.701577010001227,0.05384615384615188
U10,34.5,34.54545454545455,WPG,1.537,0.812,24.00895620801759,0.045454545454546746
U10,34.6,34.54545454545455,WPG,1.537,0.812,24.00895620801759,0.054545454545454675
U10,34.7,34.75555555555555,WPG,1.657,0.817,28.34262694392634,0.05555555555555003
U10,34.8,34.75555555555555,WPG,1.657,0.817,28.34262694392634,0.04444444444444429
U10,34.9,34.97142857142857,WPG,1.501,0.858,24.620721191727835,0.0714285714285694
U10,35.0,35.0,WPG,1.421,0.83,22.570400570911605,0.0
U10,35.1,35.1,WPG,1.615,0.862,32.7580681017573,0.0
U10,35.2,35.2,WPG,1.497,0.854,27.33563267139722,0.0
U10,35.3,35.285714285714285,WPG,1.619,0.874,32.486489853691154,0.014285714285712459
U10,35.4,35.357142857142854,WPG,1.503,0.836,27.965879853011245,0.04285714285714448
U10,35.5,35.46666666666667,WPG,1.632,0.865,30.53795426702746,0.03333333333333144
U10,35.6,35.65,WPG,1.511,0.799,24.60624470523627,0.04999999999999716
U10,35.7,35.714285714285715,WPG,1.389,0.791,15.845769110385158,0.014285714285712459
U10,35.8,35.714285714285715,WPG,1.389,0.791,15.845769110385158,0.08571428571428186
U10,36.0,36.0,WPG,1.522,0.869,25.005187247273067,0.0
U10,36.4,36.41666666666666,WPG,1.357,0.787,17.737139497544693,0.016666666666658614
U10,36.5,36.41666666666666,WPG,1.357,0.787,17.737139497544693,0.08333333333334281
U10,36.7,36.75,WPG,1.366,0.72,17.818783758763743,0.04999999999999716
U10,36.8,36.833333333333336,WPG,1.66,0.842,34.972285369856834,0.033333333333338544
U10,36.9,36.833333333333336,WPG,1.66,0.842,34.972285369856834,0.06666666666666288
U10,37.0,37.0,WPG,1.544,0.809,26.39793942724322,0.0
U10,37.1,37.142857142857146,WPG,1.665,0.881,33.83831540495453,0.04285714285714448
U10,37.2,37.142857142857146,WPG,1.665,0.881,33.83831540495453,0.05714285714285694
U10,37.5,37.5925925925926,WPG,1.601,0.849,21.967101655871797,0.09259259259260233
U10,37.6,37.5925925925926,WPG,1.601,0.849,21.967101655871797,0.007407407407399091
U10,37.7,37.8,WPG,1.69,0.845,33.10488207745249,0.09999999999999432
U10,37.8,37.8,WPG,1.69,0.845,33.10488207745249,0.0
U10,37.9,37.92307692307692,WPG,1.55,0.681,21.398117970284076,0.02307692307692122
U10,38.0,38.0,WPG,1.67,0.686,24.363594387460733,0.0
U10,38.2,38.266666666666666,WPG,1.725,0.755,36.71493816657378,0.06666666666666288
U10,38.3,38.266666666666666,WPG,1.725,0.755,36.71493816657378,0.03333333333333144
U10,38.4,38.4,WPG,1.536,0.746,24.72139458861568,0.0
U10,38.5,38.5,WPG,1.526,0.804,22.869408828766023,0.0
U10,38.6,38.63636363636363,WPG,1.613,0.8,24.09442761362169,0.03636363636363171
U10,38.7,38.63636363636363,WPG,1.613,0.8,24.09442761362169,0.06363636363636971
U10,38.8,38.78787878787879,WPG,1.723,0.812,36.674250839784776,0.012121212121208202
U10,38.9,38.86363636363637,WPG,1.71,0.847,31.59455555466269,0.03636363636363171
U10,39.0,39.0,WPG,1.475,0.791,22.56544098714815,0.0
U10,39.1,39.11111111111112,WPG,1.72,0.865,32.04252556777015,0.011111111111119953
U10,39.2,39.11111111111112,WPG,1.72,0.865,32.04252556777015,0.08888888888888147
U10,39.5,39.51020408163265,WPG,1.732,0.886,31.605503613363798,0.010204081632650741
U10,39.6,39.66666666666666,WPG,1.603,0.854,28.83435601629956,0.06666666666665577
U10,39.7,39.66666666666666,WPG,1.603,0.854,28.83435601629956,0.03333333333334565
U10,40.0,40.0,WPG,1.511,0.831,23.924315440612563,0.0
U10,40.1,40.11111111111112,WPG,1.746,0.87,38.01817276502707,0.011111111111119953
U10,40.2,40.11111111111112,WPG,1.746,0.87,38.01817276502707,0.08888888888888147
U10,40.3,40.375,WPG,1.618,0.84,27.2494473660224,0.07500000000000284
U10,40.4,40.375,WPG,1.618,0.84,27.2494473660224,0.02499999999999858
U10,40.6,40.61111111111112,WPG,1.757,0.813,35.444640318935875,0.011111111111119953
U10,40.7,40.61111111111112,WPG,1.757,0.813,35.444640318935875,0.08888888888888147
U10,41.0,41.0,WPG,1.773,0.843,36.8369647974416,0.0
U10,41.2,41.25,WPG,1.624,0.799,26.488764845018537,0.04999999999999716
U10,41.3,41.333333333333336,WPG,1.546,0.744,27.427499716572704,0.033333333333338544
U10,41.4,41.36363636363637,WPG,1.669,0.8,24.969956440046246,0.03636363636363171
U10,41.6,41.6,WPG,1.679,0.81,27.968813846254942,0.0
U10,41.7,41.6875,WPG,1.564,0.794,21.349990654039864,0.012500000000002842
U10,41.8,41.8,WPG,1.785,0.845,34.80372221251194,0.0
U10,41.9,41.888888888888886,WPG,1.542,0.795,28.738564917144387,0.011111111111112848
U10,42.0,42.0,WPG,1.696,0.752,29.375106592736085,0.0
U10,42.4,42.42857142857143,WPG,1.536,0.791,23.478608153568786,0.028571428571432023
U10,42.5,42.42857142857143,WPG,1.536,0.791,23.478608153568786,0.0714285714285694
U10,42.6,42.66666666666666,WPG,1.561,0.8,26.145750263444857,0.06666666666665577
U10,42.7,42.72727272727273,WPG,1.848,0.847,33.20948615663183,0.027272727272723785
U10,42.8,42.72727272727273,WPG,1.848,0.847,33.20948615663183,0.07272727272727053
U10,42.9,42.93333333333333,WPG,1.821,0.865,33.57918390076234,0.03333333333333144
U10,43.0,43.0,WPG,1.821,0.862,36.12592216789769,0.0
U10,43.2,43.27272727272727,WPG,1.826,0.812,38.692291244553566,0.07272727272727053
U10,43.3,43.27272727272727,WPG,1.826,0.812,38.692291244553566,0.027272727272723785
U10,43.4,43.42857142857143,WPG,1.824,0.859,39.42285407110887,0.028571428571432023
U10,43.5,43.5,WPG,1.637,0.679,24.18938020013947,0.0
U10,43.7,43.75,WPG,1.692,0.804,33.086579534481935,0.04999999999999716
U10,43.8,43.75,WPG,1.692,0.804,33.086579534481935,0.04999999999999716
U10,44.1,44.18181818181818,WPG,1.729,0.8,25.85774637040045,0.08181818181817846
U10,44.2,44.2,WPG,1.633,0.747,26.351245766614955,0.0
U10,44.3,44.333333333333336,WPG,1.744,0.751,31.821475584190992,0.033333333333338544
U10,44.4,44.4,WPG,1.703,0.854,30.35928248657699,0.0
U10,44.5,44.44444444444444,WPG,1.851,0.87,39.85253262278447,0.055555555555557135
U10,44.9,44.92857142857143,WPG,1.712,0.836,31.21584275182476,0.028571428571432023
U10,45.0,45.0,WPG,1.625,0.794,22.17615849349804,0.0
U10,45.1,45.03703703703704,WPG,1.715,0.807,31.074685843495136,0.06296296296296333
U10,45.3,45.333333333333336,WPG,1.719,0.831,34.58549320122879,0.033333333333338544
U10,45.4,45.333333333333336,WPG,1.719,0.831,34.58549320122879,0.06666666666666288
U10,45.7,45.70588235294117,WPG,1.805,0.684,27.90946359710332,0.005882352941164015
U10,45.8,45.81818181818182,WPG,1.652,0.725,23.03702012785056,0.018181818181822962
U10,45.9,45.81818181818182,WPG,1.652,0.725,23.03702012785056,0.08181818181817846
U10,46.0,46.0,WPG,1.601,0.791,24.407601056427637,0.0
U10,46.4,46.46666666666667,WPG,1.91,0.81,42.5888469647606,0.06666666666666998
U10,46.5,46.46666666666667,WPG,1.91,0.81,42.5888469647606,0.03333333333333144
U10,46.7,46.76923076923077,WPG,1.942,0.815,36.25821213984761,0.06923076923076366
U10,46.8,46.76923076923077,WPG,1.942,0.815,36.25821213984761,0.03076923076923066
U10,47.0,47.09090909090909,WPG,1.758,0.749,34.66782959725696,0.09090909090909349
U10,47.1,47.09090909090909,WPG,1.758,0.749,34.66782959725696,0.009090909090907928
U10,47.2,47.25,WPG,1.927,0.862,37.8485810380754,0.04999999999999716
U10,47.3,47.25,WPG,1.927,0.862,37.8485810380754,0.04999999999999716
U10,47.5,47.5,WPG,1.7,0.679,25.23368387246216,0.0
U10,47.6,47.66666666666666,WPG,1.697,0.744,29.285757584904797,0.06666666666665577
U10,47.7,47.66666666666666,WPG,1.697,0.744,29.285757584904797,0.03333333333334565
U10,48.0,48.0,WPG,1.952,0.859,41.375813060138704,0.0
U10,48.2,48.22222222222222,WPG,1.668,0.796,30.57147614466978,0.02222222222221859
U10,48.3,48.22222222222222,WPG,1.668,0.796,30.57147614466978,0.07777777777777573
U10,48.4,48.4375,WPG,1.784,0.795,33.19340376080205,0.03750000000000142
U10,48.5,48.4375,WPG,1.784,0.795,33.19340376080205,0.0625
U10,48.6,48.57142857142857,WPG,1.79,0.801,37.85142697303758,0.028571428571432023
U10,49.0,49.0,WPG,2.028,0.757,38.33887340152816,0.0
U10,49.3,49.333333333333336,WPG,1.804,0.804,34.99951583117327,0.033333333333338544
U10,49.4,49.4,WPG,1.983,0.854,46.09691300822103,0.0
U10,49.6,49.61111111111112,WPG,2.014,0.813,39.30115886727942,0.011111111111119953
U10,49.7,49.71428571428572,WPG,1.646,0.737,26.99933553580256,0.014285714285719564
U10,49.8,49.875,WPG,1.997,0.84,43.628269115379055,0.07500000000000284
U10,49.9,49.875,WPG,1.997,0.84,43.628269115379055,0.02499999999999858
U10,50.0,50.0,WPG,1.992,0.843,40.64780177499889,0.0
U10,50.1,50.09090909090909,WPG,1.712,0.677,27.470842897563507,0.009090909090907928
U10,50.2,50.142857142857146,WPG,2.002,0.836,47.4822874249089,0.05714285714285694
U10,50.3,50.285714285714285,WPG,1.543,0.666,21.14548656327161,0.014285714285712459
U10,50.4,50.4,WPG,1.831,0.747,38.13522920497574,0.0
U10,51.0,51.0,WPG,1.848,0.831,36.51092085333258,0.0
U10,51.6,51.6,WPG,2.031,0.81,44.8582794796829,0.0
U10,51.7,51.66666666666666,WPG,1.768,0.679,26.29294387923143,0.03333333333334565
U10,52.0,52.0,WPG,1.736,0.741,32.90827026437582,0.0
U10,52.7,52.8,WPG,2.073,0.859,43.34601028873399,0.09999999999999432
U10,52.8,52.8,WPG,2.073,0.859,43.34601028873399,0.0
U10,52.9,52.92307692307692,WPG,2.061,0.752,47.39711958631915,0.02307692307692122
U10,53.0,52.96969696969697,WPG,2.062,0.812,42.85967332186374,0.030303030303031164
U10,53.1,53.18181818181818,WPG,1.921,0.749,36.79122030864334,0.08181818181817846
U10,53.2,53.2,WPG,1.767,0.675,30.191853487045893,0.0
U10,53.3,53.30769230769231,WPG,1.917,0.68,36.33709858147578,0.007692307692309441
U10,53.4,53.30769230769231,WPG,1.917,0.68,36.33709858147578,0.09230769230769198
U10,54.2,54.26086956521739,WPG,2.237,0.622,46.58869405851679,0.060869565217387844
U10,54.3,54.26086956521739,WPG,2.237,0.622,46.58869405851679,0.03913043478260647
U10,54.4,54.44444444444444,WPG,1.922,0.745,42.37152515198995,0.04444444444444429
U10,54.5,54.44444444444444,WPG,1.922,0.745,42.37152515198995,0.055555555555557135
U10,54.6,54.66666666666666,WPG,2.119,0.854,48.36497400831149,0.06666666666665577
U10,54.7,54.66666666666666,WPG,2.119,0.854,48.36497400831149,0.03333333333334565
U10,54.8,54.85714285714285,WPG,1.928,0.801,40.05168124819718,0.057142857142849834
U10,54.9,54.85714285714285,WPG,1.928,0.801,40.05168124819718,0.04285714285715159
U10,55.0,55.0,WPG,1.798,0.796,32.43814773014305,0.0
U10,55.2,55.25,WPG,1.935,0.805,36.96752014530624,0.04999999999999716
U10,55.3,55.25,WPG,1.935,0.805,36.96752014530624,0.04999999999999716
U10,55.6,55.642857142857146,WPG,2.141,0.836,49.92045288622885,0.04285714285714448
U10,55.7,55.642857142857146,WPG,2.141,0.836,49.92045288622885,0.05714285714285694
U10,55.8,55.85714285714285,WPG,1.666,0.667,28.91194471887091,0.057142857142849834
U10,55.9,55.85714285714285,WPG,1.666,0.667,28.91194471887091,0.04285714285715159
U10,56.0,56.0,WPG,1.711,0.732,31.469974080300947,0.0
U10,56.2,56.25,WPG,1.708,0.67,26.521042709949334,0.04999999999999716
U10,56.3,56.25,WPG,1.708,0.67,26.521042709949334,0.04999999999999716
U10,56.4,56.47058823529412,WPG,2.066,0.617,40.97384309940095,0.0705882352941245
U10,56.5,56.47058823529412,WPG,2.066,0.617,40.97384309940095,0.02941176470587692
U10,56.7,56.73333333333333,WPG,2.009,0.682,34.07297483173043,0.03333333333332433
U10,56.8,56.73333333333333,WPG,2.009,0.682,34.07297483173043,0.06666666666666998
U10,57.0,57.0,WPG,1.981,0.832,38.47840653387247,0.0
U10,57.5,57.57142857142857,WPG,1.845,0.738,37.62006375880127,0.0714285714285694
U10,57.6,57.57142857142857,WPG,1.845,0.738,37.62006375880127,0.028571428571432023
U10,57.8,57.82857142857143,WPG,2.208,0.859,45.34670493805974,0.028571428571432023
U10,57.9,57.82857142857143,WPG,2.208,0.859,45.34670493805974,0.0714285714285694
U10,58.0,58.0,WPG,1.878,0.724,27.81500706488805,0.0
U10,58.1,58.18181818181818,WPG,2.229,0.812,45.02623777128942,0.08181818181817846
U10,58.2,58.18181818181818,WPG,2.229,0.812,45.02623777128942,0.018181818181822962
U10,58.5,58.5,WPG,2.104,0.616,43.47512122086242,0.0
U10,58.7,58.8,WPG,2.228,0.755,45.70328398848536,0.09999999999999432
U10,58.8,58.8,WPG,2.228,0.755,45.70328398848536,0.0
U10,58.9,58.84615384615385,WPG,2.197,0.752,50.009333881536485,0.05384615384615188
U10,59.1,59.18181818181818,WPG,1.895,0.677,29.832358055034145,0.08181818181817846
U10,59.2,59.18181818181818,WPG,1.895,0.677,29.832358055034145,0.018181818181822962
U10,59.5,59.5,WPG,1.911,0.742,35.03938527432399,0.0
U10,59.6,59.63636363636363,WPG,2.239,0.749,55.992435471251305,0.03636363636363171
U10,59.7,59.63636363636363,WPG,2.239,0.749,55.992435471251305,0.06363636363636971
U12,4.0,4.0,CPG,1.232,0.949,-0.2292955504601456,0.0
U12,4.1,4.1,SSPG,1.295,0.964,-0.2181797556094135,0.0
U12,4.2,4.2,CPG,1.26,0.948,-0.2195654378281782,0.0
U12,4.3,4.300813008130081,CPG,1.283,0.947,-0.2031358123340888,0.0008130081300814496
U12,4.4,4.4,SSPG,1.289,0.956,-0.2151094648651839,0.0
U12,4.5,4.5,CPG,1.302,0.958,-0.2120915758570434,0.0
U12,4.6,4.6,SSPG,1.322,0.957,-0.2049809473754986,0.0
U12,4.7,4.7,CPG,1.402,0.967,-0.1854321549592558,0.0
U12,4.8,4.8,SSPG,1.308,0.951,-0.2057029868072818,0.0
U12,4.9,4.9,CPG,1.354,0.955,-0.1932277936433594,0.0
U12,5.0,5.0,SSPG,1.324,0.959,-0.2060354139072725,0.0
U12,5.1,5.1,SSPG,1.328,0.943,-0.1939261403059727,0.0
U12,5.2,5.2,SSPG,1.345,0.96,-0.1994795410771097,0.0
U12,5.3,5.3023255813953485,SSPG,1.388,0.971,-0.1695841116515203,0.0023255813953486637
U12,5.4,5.4,SSPG,1.317,0.945,-0.1985497057942276,0.0
U12,5.5,5.5,SSPG,1.348,0.953,-0.1941068957043273,0.0
U12,5.6,5.6,SSPG,1.354,0.962,-0.1975210804486448,0.0
U12,5.7,5.7,SSPG,1.336,0.947,-0.1933500202929712,0.0
U12,5.8,5.8,SSPG,1.396,0.962,-0.1842839896943068,0.0
U12,5.9,6.0,SSPG,1.363,0.955,-0.1903949223959814,0.09999999999999964
U12,6.0,6.0,SSPG,1.363,0.955,-0.1903949223959814,0.0
U12,6.1,6.0,SSPG,1.363,0.955,-0.1903949223959814,0.09999999999999964
U12,6.2,6.2,SSPG,1.408,0.964,-0.1809278500087743,0.0
U12,6.3,6.3,SSPG,1.368,0.949,-0.1844197776986664,0.0
U12,6.4,6.4,SSPG,1.441,0.964,-0.1702902466162997,0.0
U12,6.5,6.5,SSPG,1.391,0.957,-0.1821496157524855,0.0
U12,6.6,6.6,SSPG,1.393,0.95,-0.1766335074393927,0.0
U12,6.7,6.698924731182796,CPG,1.449,0.954,-0.1505122168672664,0.0010752688172042113
U12,6.8,6.8,SSPG,1.476,0.965,-0.1592630551985416,0.0
U12,6.9,6.9,SSPG,1.409,0.951,-0.1720890448603116,0.0
U12,7.0,7.0,SSPG,1.419,0.946,-0.1658199093400166,0.0
U12,7.1,7.100840336134452,CPG,1.456,0.945,-0.1444942683480247,0.0008403361344520022
U12,7.2,7.2,SSPG,1.444,0.96,-0.166538530853926,0.0
U12,7.3,7.2,SSPG,1.444,0.96,-0.166538530853926,0.09999999999999964
U12,7.4,7.399999999999999,CPG,1.531,0.96,-0.138101692331941,1.7763568394002505e-15
U12,7.5,7.5,CPG,1.513,0.952,-0.1385480628023706,0.0
U12,7.6,7.6,CPG,1.535,0.963,-0.1387104544391051,0.0
U12,7.7,7.699218750000001,CPG,1.489,0.947,-0.1352473179542591,0.0007812499999992895
U12,7.8,7.800000000000001,CPG,1.494,0.945,-0.140251352385417,8.881784197001252e-16
U12,7.9,7.901960784313725,CPG,1.492,0.941,-0.1181514988054239,0.001960784313724595
U12,8.0,8.0,CPG,1.467,0.938,-0.1442830989212351,0.0
U12,8.1,8.098765432098764,CPG,1.601,0.959,-0.1018577343316567,0.0012345679012355504
U12,8.2,8.198198198198199,CPG,1.51,0.942,-0.114894594894652,0.0018018018018004511
U12,8.3,8.300536672629695,CPG,1.621,0.962,-0.1044354222583674,0.000536672629694479
U12,8.4,8.4,CPG,1.562,0.958,-0.1266487519323684,0.0
U12,8.5,8.500000000000002,CPG,1.562,0.952,-0.1225470993008406,1.7763568394002505e-15
U12,8.6,8.6,CPG,1.565,0.948,-0.1188020478983105,0.0
U12,8.7,8.700000000000001,CPG,1.598,0.953,-0.1111713610898375,1.7763568394002505e-15
U12,8.8,8.799999999999999,CPG,1.565,0.949,-0.1192565718975571,1.7763568394002505e-15
U12,8.9,8.904761904761905,CPG,1.653,0.963,-0.0520408316338022,0.004761904761904745
U12,9.0,9.000000000000002,CPG,1.528,0.939,-0.1253395354991829,1.7763568394002505e-15
U12,9.1,9.1,CPG,1.552,0.945,-0.1209704346646742,0.0
U12,9.2,9.2,CPG,1.633,0.95,-0.0979261060491942,0.0
U12,9.3,9.30232558139535,CPG,1.682,0.959,-0.0642678254695461,0.0023255813953486637
U12,9.4,9.4,CPG,1.634,0.951,-0.0981548819506802,0.0
U12,9.5,9.5,CPG,1.646,0.954,-0.0957769077977467,0.0
U12,9.6,9.6,CPG,1.62,0.951,-0.1029193038374662,0.0
U12,9.7,9.696969696969695,CPG,1.649,0.95,-0.0616414093239948,0.003030303030303827
U12,9.8,9.8,CPG,1.636,0.952,-0.0982281639005956,0.0
U12,9.9,9.896825396825395,CPG,1.619,0.945,-0.0674264880043175,0.0031746031746049397
U12,10.0,9.999999999999998,CPG,1.572,0.941,-0.1117319414514735,1.7763568394002505e-15
U12,10.1,10.099999999999998,CPG,1.731,0.956,-0.0690954503497794,1.7763568394002505e-15
U12,10.2,10.2,CPG,1.65,0.952,-0.0932429953686927,0.0
U12,10.3,10.29810298102981,CPG,1.666,0.954,-0.0703144936330916,0.001897018970190345
U12,10.4,10.4,CPG,1.673,0.954,-0.0872562159750722,0.0
U12,10.5,10.5,CPG,1.628,0.944,-0.0955746390147079,0.0
U12,10.6,10.6,CPG,1.776,0.955,-0.0535880536369612,0.0
U12,10.7,10.703448275862067,CPG,1.682,0.948,-0.0458079185271297,0.003448275862067973
U12,10.8,10.8,CPG,1.712,0.945,-0.0680938456948518,0.0
U12,10.9,10.9010989010989,CPG,1.75,0.958,-0.0532405209304731,0.0010989010988993186
U12,11.0,11.0,CPG,1.629,0.939,-0.0916682676156369,0.0
U12,11.1,11.099099099099098,CPG,1.7,0.941,-0.0605295570937457,0.0009009009009020019
U12,11.2,11.2,CPG,1.643,0.937,-0.0851541452065881,0.0
U12,11.3,11.300492610837438,CPG,1.775,0.954,-0.0487939872447175,0.0004926108374370131
U12,11.4,11.4,CPG,1.768,0.955,-0.0564399541833355,0.0
U12,11.5,11.5,CPG,1.759,0.947,-0.054218825227697,0.0
U12,11.6,11.6,CPG,1.811,0.957,-0.0435071066234349,0.0
U12,11.7,11.700980392156865,CPG,1.722,0.939,-0.0511227218541191,0.0009803921568654062
U12,11.8,11.8,CPG,1.814,0.957,-0.0425742729246328,0.0
U12,11.9,11.903571428571428,CPG,1.749,0.947,-0.0219590920053609,0.0035714285714281147
U12,12.0,12.0,CPG,1.746,0.943,-0.0559301033108368,0.0
U12,12.1,12.099773242630386,CPG,1.862,0.957,-0.0240790507574767,0.00022675736961375037
U12,12.2,12.205128205128204,CPG,1.864,0.958,0.0248005632061907,0.00512820512820511
U12,12.3,12.294117647058824,CPG,1.852,0.952,0.0322125592022526,0.00588235294117645
U12,12.4,12.4,CPG,1.717,0.941,-0.0635635378360929,0.0
U12,12.5,12.5,CPG,1.774,0.949,-0.0508356942846996,0.0
U12,12.6,12.6,CPG,1.827,0.954,-0.0361281038038235,0.0
U12,12.7,12.704081632653065,CPG,1.734,0.939,-0.0160272677079327,0.00408163265306527
U12,12.8,12.8,CPG,2.018,0.954,0.0267340715224122,0.0
U12,12.9,12.9,CPG,1.886,0.942,-0.0088390973042449,0.0
U12,13.0,13.000000000000002,CPG,1.771,0.936,-0.0427150130611246,1.7763568394002505e-15
U12,13.1,13.104166666666666,CPG,1.867,0.951,0.0206983988338539,0.00416666666666643
U12,13.2,13.207792207792208,CPG,1.912,0.949,0.0730082529425284,0.007792207792208572
U12,13.3,13.3,CPG,1.92,0.951,-0.0033499251993283,0.0
U12,13.4,13.401084010840108,CPG,1.922,0.953,0.0060983092656567,0.0010840108401080073
U12,13.5,13.5,CPG,1.817,0.946,-0.034363737540345,0.0
U12,13.6,13.599999999999998,CPG,1.837,0.944,-0.0261038357012752,1.7763568394002505e-15
U12,13.7,13.703703703703704,CPG,1.956,0.951,0.0453267947600249,0.003703703703704875
U12,13.8,13.797619047619047,CPG,1.915,0.951,0.0189659534047463,0.0023809523809532607
U12,13.9,13.89655172413793,CPG,1.906,0.952,0.0259193845950259,0.0034482758620697496
U12,14.0,14.000000000000002,CPG,1.808,0.938,-0.0319913382757597,1.7763568394002505e-15
U12,14.1,14.095238095238097,CPG,1.882,0.945,0.0358963891938595,0.004761904761902969
U12,14.2,14.20096852300242,CPG,2.068,0.953,0.0538914380709474,0.0009685230024203406
U12,14.3,14.295454545454543,CPG,2.044,0.946,0.085930279910444,0.004545454545457517
U12,14.4,14.392857142857144,CPG,1.954,0.943,0.0845709686177739,0.007142857142856229
U12,14.5,14.5,CPG,2.006,0.953,0.0237201122487917,0.0
U12,14.6,14.609375,CPG,1.826,0.937,0.0683570488741371,0.009375000000000355
U12,14.7,14.700657894736842,CPG,2.02,0.949,0.0372663608072938,0.0006578947368431898
U12,14.8,14.8,CPG,2.023,0.947,0.0334480929424209,0.0
U12,14.9,14.902439024390247,CPG,1.972,0.942,0.0436691466637578,0.0024390243902470132
U12,15.0,15.0,CPG,1.966,0.94,0.0190917215348023,0.0
U12,15.1,15.102564102564106,CPG,1.981,0.941,0.0487783221896913,0.0025641025641061077
U12,15.2,15.196428571428571,CPG,2.105,0.95,0.094208925861307,0.0035714285714281147
U12,15.3,15.3,CPG,2.112,0.944,0.0645869686899718,0.0
U12,15.4,15.420454545454543,CPG,2.04,0.952,0.2401416664666948,0.02045454545454284
U12,15.5,15.503125,CPG,2.012,0.95,0.0585458873412055,0.0031250000000007105
U12,15.6,15.6,CPG,1.989,0.939,0.0270607812122246,0.0
U12,15.7,15.711538461538462,CPG,2.068,0.95,0.1617131315833107,0.011538461538462386
U12,15.8,15.802083333333334,CPG,2.089,0.948,0.0752722439254386,0.002083333333333215
U12,15.9,15.909090909090908,CPG,2.009,0.938,0.1253788249794963,0.009090909090907928
U12,16.0,16.000000000000004,CPG,1.967,0.94,0.019309637386311,3.552713678800501e-15
U12,16.1,16.079734219269103,CPG,2.127,0.948,0.2695279165654307,0.020265780730898797
U12,16.2,16.1890243902439,CPG,2.074,0.95,0.1574047451404284,0.010975609756098237
U12,16.3,16.306513409961685,CPG,2.103,0.946,0.1256433545230839,0.006513409961684147
U12,16.4,16.4,CPG,2.116,0.947,0.0636311613812617,0.0
U12,16.5,16.5,CPG,2.093,0.949,0.0544660181824091,0.0
U12,16.6,16.592105263157894,CPG,2.03,0.941,0.1184314479721428,0.00789473684210762
U12,16.7,16.689655172413794,CPG,2.078,0.948,0.1541214577726785,0.010344827586205696
U12,16.8,16.79861111111111,CPG,2.08,0.948,0.0652121182323018,0.0013888888888899942
U12,16.9,16.905172413793103,CPG,2.18,0.943,0.1393060017227473,0.005172413793104624
U12,17.0,17.0,CPG,2.063,0.935,0.0541507034565342,0.0
U12,17.1,17.1,CPG,2.171,0.944,0.0842566008380359,0.0
U12,17.2,17.210526315789473,CPG,2.189,0.945,0.1943064858327911,0.010526315789473273
U12,17.3,17.298387096774192,CPG,2.164,0.944,0.0975245062426801,0.0016129032258085374
U12,17.4,17.448979591836736,CPG,2.198,0.947,0.5806425661368324,0.04897959183673706
U12,17.5,17.499999999999996,CPG,2.025,0.938,0.0395856998885189,3.552713678800501e-15
U12,17.6,17.625,CPG,2.087,0.937,0.3109456759735792,0.02499999999999858
U12,17.7,17.704545454545453,CPG,2.174,0.946,0.1293094998495705,0.004545454545453964
U12,17.8,17.7816091954023,CPG,2.096,0.935,0.2494207735336846,0.018390804597700594
U12,17.9,17.91176470588235,CPG,2.171,0.946,0.1998306470752087,0.0117647058823529
U12,18.0,17.983193277310924,CPG,2.247,0.943,0.2779877997733622,0.01680672268907557
U12,18.1,18.08333333333333,WPG,2.016,0.91,22.944889725778484,0.016666666666672825
U12,18.2,18.22222222222222,WPG,2.022,0.911,24.47270889946544,0.022222222222222143
U12,18.3,18.33333333333333,WPG,2.024,0.92,24.924004930022203,0.033333333333327886
U12,18.4,18.416666666666668,WPG,1.952,0.882,17.393696684262203,0.016666666666669272
U12,18.5,18.5,WPG,2.016,0.901,28.10377122994133,0.0
U12,18.6,18.6,WPG,1.924,0.895,18.96107917388834,0.0
U12,18.7,18.7012987012987,WPG,2.052,0.897,26.321298296430363,0.0012987012987011326
U12,18.8,18.85,WPG,1.883,0.893,15.186374872774902,0.05000000000000071
U12,18.9,18.88888888888889,WPG,1.998,0.887,19.812718559696044,0.011111111111109295
U12,19.0,19.0,WPG,2.168,0.911,39.76870221384375,0.0
U12,19.1,19.133333333333333,WPG,2.063,0.914,25.486254765622377,0.03333333333333144
U12,19.2,19.2,WPG,1.972,0.883,22.592118087200145,0.0
U12,19.3,19.33333333333333,WPG,1.9,0.877,15.910999204992144,0.033333333333327886
U12,19.4,19.40625,WPG,1.871,0.875,17.263830756904554,0.006250000000001421
U12,19.5,19.5,WPG,1.992,0.881,18.981947222823976,0.0
U12,19.6,19.642857142857142,WPG,1.844,0.871,14.585589713527137,0.04285714285714093
U12,19.7,19.72,WPG,2.002,0.897,18.18565578301262,0.019999999999999574
U12,19.8,19.753086419753085,WPG,2.095,0.908,27.223105990111048,0.04691358024691539
U12,19.9,19.91111111111111,WPG,2.007,0.895,19.60303360946526,0.011111111111112848
U12,20.0,20.0,WPG,1.94,0.852,16.38259121514064,0.0
U12,20.1,20.09090909090909,WPG,2.036,0.885,21.612406440310597,0.009090909090911481
U12,20.2,20.25,WPG,2.008,0.898,23.23652428314134,0.05000000000000071
